task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_100_make_a_pile,0.5,5,24.2535,4.8507
HumanEval_101_words_string,0.5,5,6.2031,1.2406
HumanEval_102_choose_num,0.5,5,27.3531,5.4706
HumanEval_103_rounded_avg,0.5,5,15.9674,3.1935
HumanEval_104_unique_digits,0.5,5,12.2992,2.4598
HumanEval_105_by_length,0.5,5,25.8230,5.1646
HumanEval_106_f,0.5,5,31.8745,6.3749
HumanEval_107_even_odd_palindrome,0.5,5,25.1824,5.0365
HumanEval_108_count_nums,0.5,5,29.8391,5.9678
HumanEval_109_move_one_ball,0.5,5,79.0056,15.8011
HumanEval_110_exchange,0.5,5,31.0620,6.2124
HumanEval_111_histogram,0.5,5,30.5217,6.1043
HumanEval_112_reverse_delete,0.5,5,15.8270,3.1654
HumanEval_113_odd_count,0.5,5,23.3477,4.6695
HumanEval_114_minSubArraySum,0.5,5,18.5598,3.7120
HumanEval_115_max_fill,0.5,5,44.9030,8.9806
HumanEval_116_sort_array,0.5,5,11.7824,2.3565
HumanEval_117_select_words,0.5,5,36.7640,7.3528
HumanEval_118_get_closest_vowel,0.5,5,22.3320,4.4664
HumanEval_119_match_parens,0.5,5,49.3252,9.8650
HumanEval_120_maximum,0.5,5,4.7122,0.9424
HumanEval_121_solution,0.5,5,8.6096,1.7219
HumanEval_122_add_elements,0.5,5,10.6523,2.1305
HumanEval_123_get_odd_collatz,0.5,5,24.2060,4.8412
HumanEval_124_valid_date,0.5,5,50.5610,10.1122
HumanEval_125_split_words,0.5,5,33.0111,6.6022
HumanEval_126_is_sorted,0.5,5,15.8022,3.1604
HumanEval_127_intersection,0.5,5,32.6527,6.5305
HumanEval_128_prod_signs,0.5,5,33.0223,6.6045
HumanEval_129_minPath,0.5,5,74.6409,14.9282
HumanEval_130_tri,0.5,5,17.1016,3.4203
HumanEval_131_digits,0.5,5,28.8726,5.7745
HumanEval_132_is_nested,0.5,5,18.9311,3.7862
HumanEval_133_sum_squares,0.5,5,5.9002,1.1800
HumanEval_134_check_if_last_char_is_a_letter,0.5,5,14.8668,2.9734
HumanEval_135_can_arrange,0.5,5,8.9457,1.7891
HumanEval_136_largest_smallest_integers,0.5,5,21.1034,4.2207
HumanEval_137_compare_one,0.5,5,23.7019,4.7404
HumanEval_138_is_equal_to_sum_even,0.5,5,45.0513,9.0103
HumanEval_139_special_factorial,0.5,5,31.4531,6.2906
HumanEval_140_fix_spaces,0.5,5,24.3483,4.8697
HumanEval_141_file_name_check,0.5,5,42.8005,8.5601
HumanEval_142_sum_squares,0.5,5,61.0033,12.2007
HumanEval_143_words_in_sentence,0.5,5,34.4617,6.8923
HumanEval_144_simplify,0.5,5,13.2029,2.6406
HumanEval_145_order_by_points,0.5,5,44.9361,8.9872
HumanEval_146_specialFilter,0.5,5,51.4998,10.3000
HumanEval_147_get_max_triples,0.5,5,82.1522,16.4304
HumanEval_148_bf,0.5,5,39.6393,7.9279
HumanEval_149_sorted_list_sum,0.5,5,42.2785,8.4557
HumanEval_150_x_or_y,0.5,5,77.6666,15.5333
HumanEval_151_double_the_difference,0.5,5,27.0223,5.4045
HumanEval_152_compare,0.5,5,8.6757,1.7351
HumanEval_153_Strongest_Extension,0.5,5,36.7221,7.3444
HumanEval_154_cycpattern_check,0.5,5,18.9951,3.7990
HumanEval_155_even_odd_count,0.5,5,20.9521,4.1904
HumanEval_156_int_to_mini_roman,0.5,5,42.7915,8.5583
HumanEval_157_right_angle_triangle,0.5,5,28.6921,5.7384
HumanEval_158_find_max,0.5,5,21.6340,4.3268
HumanEval_159_eat,0.5,5,7.1369,1.4274
HumanEval_160_do_algebra,0.5,5,39.8383,7.9677
HumanEval_161_solve,0.5,5,21.2952,4.2590
HumanEval_162_string_to_md5,0.5,5,41.9759,8.3952
HumanEval_163_generate_integers,0.5,5,16.4570,3.2914
TOTAL,,,5363.9981,
