task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_152_compare,0.0,1,13.0935,13.0935
HumanEval_153_Strongest_Extension,0.0,1,60.1907,60.1907
HumanEval_154_cycpattern_check,0.0,1,18.7609,18.7609
HumanEval_155_even_odd_count,0.0,1,22.5156,22.5156
HumanEval_156_int_to_mini_roman,0.0,1,60.2857,60.2857
HumanEval_157_right_angle_triangle,0.0,1,27.9374,27.9374
HumanEval_158_find_max,0.0,1,26.7022,26.7022
HumanEval_159_eat,0.0,1,11.2010,11.2010
HumanEval_160_do_algebra,0.0,1,53.6908,53.6908
HumanEval_161_solve,0.0,1,60.1641,60.1641
HumanEval_162_string_to_md5,0.0,1,9.2521,9.2521
HumanEval_163_generate_integers,0.0,1,21.1386,21.1386
TOTAL,,,2716.4741,
