task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_51_remove_vowels,0.5,5,27.4350,5.4870
HumanEval_52_below_threshold,0.5,5,9.2780,1.8556
HumanEval_53_add,0.5,5,1.6026,0.3205
HumanEval_54_same_chars,0.5,5,40.9736,8.1947
HumanEval_55_fib,0.5,5,10.5527,2.1105
HumanEval_56_correct_bracketing,0.5,5,26.6533,5.3307
HumanEval_57_monotonic,0.5,5,43.0334,8.6067
HumanEval_58_common,0.5,5,16.7524,3.3505
HumanEval_59_largest_prime_factor,0.5,5,31.7325,6.3465
HumanEval_60_sum_to_n,0.5,5,7.5666,1.5133
HumanEval_61_correct_bracketing,0.5,5,31.0430,6.2086
HumanEval_62_derivative,0.5,5,15.2198,3.0440
HumanEval_63_fibfib,0.5,5,88.1511,17.6302
HumanEval_64_vowels_count,0.5,5,32.8703,6.5741
HumanEval_65_circular_shift,0.5,5,59.8586,11.9717
HumanEval_66_digitSum,0.5,5,21.7362,4.3472
HumanEval_67_fruit_distribution,0.5,5,18.7178,3.7436
HumanEval_68_pluck,0.5,5,35.6209,7.1242
HumanEval_69_search,0.5,5,82.9888,16.5978
HumanEval_70_strange_sort_list,0.5,5,101.1427,20.2285
HumanEval_71_triangle_area,0.5,5,77.2845,15.4569
HumanEval_72_will_it_fly,0.5,5,67.9678,13.5936
HumanEval_73_smallest_change,0.5,5,17.7584,3.5517
HumanEval_74_total_match,0.5,5,81.0428,16.2086
HumanEval_75_is_multiply_prime,0.5,5,47.9206,9.5841
HumanEval_76_is_simple_power,0.5,5,18.4273,3.6855
HumanEval_77_iscube,0.5,5,8.5610,1.7122
HumanEval_78_hex_key,0.5,5,73.3383,14.6677
HumanEval_79_decimal_to_binary,0.5,5,11.0728,2.2146
HumanEval_80_is_happy,0.5,5,62.8006,12.5601
HumanEval_81_numerical_letter_grade,0.5,5,347.0050,69.4010
HumanEval_82_prime_length,0.5,5,56.2214,11.2443
HumanEval_83_starts_one_ends,0.5,5,10.8584,2.1717
HumanEval_84_solve,0.5,5,50.5409,10.1082
HumanEval_85_add,0.5,5,21.3550,4.2710
HumanEval_86_anti_shuffle,0.5,5,15.4196,3.0839
HumanEval_87_get_row,0.5,5,71.2165,14.2433
HumanEval_88_sort_array,0.5,5,43.7875,8.7575
HumanEval_89_encrypt,0.5,5,39.9849,7.9970
HumanEval_90_next_smallest,0.5,5,54.0631,10.8126
HumanEval_91_is_bored,0.5,5,22.8533,4.5707
HumanEval_92_any_int,0.5,5,20.8228,4.1646
HumanEval_93_encode,0.5,5,84.9755,16.9951
HumanEval_94_skjkasdkd,0.5,5,136.2959,27.2592
HumanEval_95_check_dict_case,0.5,5,40.1519,8.0304
HumanEval_96_count_up_to,0.5,5,14.6031,2.9206
HumanEval_97_multiply,0.5,5,8.8203,1.7641
HumanEval_98_count_upper,0.5,5,71.2611,14.2522
HumanEval_99_closest_integer,0.5,5,19.2200,3.8440
HumanEval_100_make_a_pile,0.5,5,56.2360,11.2472
HumanEval_101_words_string,0.5,5,28.9335,5.7867
HumanEval_102_choose_num,0.5,5,17.1808,3.4362
HumanEval_103_rounded_avg,0.5,5,39.8207,7.9641
HumanEval_104_unique_digits,0.5,5,68.8299,13.7660
HumanEval_105_by_length,0.5,5,96.2323,19.2465
HumanEval_106_f,0.5,5,17.0281,3.4056
HumanEval_107_even_odd_palindrome,0.5,5,20.3553,4.0711
HumanEval_108_count_nums,0.5,5,64.2729,12.8546
HumanEval_109_move_one_ball,0.5,5,35.8176,7.1635
HumanEval_110_exchange,0.5,5,47.9688,9.5938
HumanEval_111_histogram,0.5,5,57.2706,11.4541
HumanEval_112_reverse_delete,0.5,5,85.5303,17.1061
HumanEval_113_odd_count,0.5,5,47.5842,9.5168
HumanEval_114_minSubArraySum,0.5,5,34.4838,6.8968
HumanEval_115_max_fill,0.5,5,20.4142,4.0828
HumanEval_116_sort_array,0.5,5,45.0115,9.0023
HumanEval_117_select_words,0.5,5,57.7034,11.5407
HumanEval_118_get_closest_vowel,0.5,5,80.3276,16.0655
HumanEval_119_match_parens,0.5,5,171.5909,34.3182
HumanEval_120_maximum,0.5,5,13.9831,2.7966
HumanEval_121_solution,0.5,5,24.0627,4.8125
HumanEval_122_add_elements,0.5,5,21.3745,4.2749
HumanEval_123_get_odd_collatz,0.5,5,27.9067,5.5813
HumanEval_124_valid_date,0.5,5,123.8046,24.7609
HumanEval_125_split_words,0.5,5,49.6108,9.9222
HumanEval_126_is_sorted,0.5,5,23.6113,4.7223
HumanEval_127_intersection,0.5,5,47.5965,9.5193
HumanEval_128_prod_signs,0.5,5,135.0125,27.0025
HumanEval_129_minPath,0.5,5,524.1152,104.8230
HumanEval_130_tri,0.5,5,70.3496,14.0699
HumanEval_131_digits,0.5,5,63.8922,12.7784
HumanEval_132_is_nested,0.5,5,37.0027,7.4005
HumanEval_133_sum_squares,0.5,5,17.9056,3.5811
HumanEval_134_check_if_last_char_is_a_letter,0.5,5,26.1903,5.2381
HumanEval_135_can_arrange,0.5,5,56.2797,11.2559
HumanEval_136_largest_smallest_integers,0.5,5,60.1676,12.0335
HumanEval_137_compare_one,0.5,5,73.3974,14.6795
HumanEval_138_is_equal_to_sum_even,0.5,5,11.6308,2.3262
HumanEval_139_special_factorial,0.5,5,22.6734,4.5347
HumanEval_140_fix_spaces,0.5,5,15.9388,3.1878
HumanEval_141_file_name_check,0.5,5,119.6799,23.9360
HumanEval_142_sum_squares,0.5,5,27.3462,5.4692
HumanEval_143_words_in_sentence,0.5,5,25.9888,5.1978
HumanEval_144_simplify,0.5,5,34.5312,6.9062
HumanEval_145_order_by_points,0.5,5,109.1987,21.8397
HumanEval_146_specialFilter,0.5,5,70.6208,14.1242
HumanEval_147_get_max_triples,0.5,5,65.0674,13.0135
HumanEval_148_bf,0.5,5,62.9537,12.5907
HumanEval_149_sorted_list_sum,0.5,5,16.9885,3.3977
HumanEval_150_x_or_y,0.5,5,16.5075,3.3015
HumanEval_151_double_the_difference,0.5,5,27.8120,5.5624
HumanEval_152_compare,0.5,5,12.4594,2.4919
HumanEval_153_Strongest_Extension,0.5,5,57.3813,11.4763
HumanEval_154_cycpattern_check,0.5,5,29.3851,5.8770
HumanEval_155_even_odd_count,0.5,5,27.9565,5.5913
HumanEval_156_int_to_mini_roman,0.5,5,161.8280,32.3656
HumanEval_157_right_angle_triangle,0.5,5,23.6194,4.7239
HumanEval_158_find_max,0.5,5,40.1595,8.0319
HumanEval_159_eat,0.5,5,18.4891,3.6978
HumanEval_160_do_algebra,0.5,5,66.4813,13.2963
HumanEval_161_solve,0.5,5,57.2529,11.4506
HumanEval_162_string_to_md5,0.5,5,5.5681,1.1136
HumanEval_163_generate_integers,0.5,5,33.0492,6.6098
TOTAL,,,7283.5850,
