task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_121_solution,0.2,3,18.2275,6.0758
HumanEval_122_add_elements,0.2,3,17.6422,5.8807
HumanEval_123_get_odd_collatz,0.2,3,32.1945,10.7315
HumanEval_124_valid_date,0.2,3,159.5024,53.1675
HumanEval_125_split_words,0.2,3,49.1707,16.3902
HumanEval_126_is_sorted,0.2,3,24.1957,8.0652
HumanEval_127_intersection,0.2,3,74.0247,24.6749
HumanEval_128_prod_signs,0.2,3,50.7964,16.9321
HumanEval_129_minPath,0.2,3,85.6260,28.5420
HumanEval_130_tri,0.2,3,43.9464,14.6488
HumanEval_131_digits,0.2,3,41.2464,13.7488
HumanEval_132_is_nested,0.2,3,62.9872,20.9957
HumanEval_133_sum_squares,0.2,3,14.9150,4.9717
HumanEval_134_check_if_last_char_is_a_letter,0.2,3,15.0067,5.0022
HumanEval_135_can_arrange,0.2,3,18.0481,6.0160
HumanEval_136_largest_smallest_integers,0.2,3,31.8510,10.6170
HumanEval_137_compare_one,0.2,3,37.5819,12.5273
HumanEval_138_is_equal_to_sum_even,0.2,3,22.3313,7.4438
HumanEval_139_special_factorial,0.2,3,7.8242,2.6081
HumanEval_140_fix_spaces,0.2,3,32.9357,10.9786
HumanEval_141_file_name_check,0.2,3,106.5438,35.5146
HumanEval_142_sum_squares,0.2,3,37.9783,12.6594
HumanEval_143_words_in_sentence,0.2,3,35.5438,11.8479
HumanEval_144_simplify,0.2,3,44.5275,14.8425
HumanEval_145_order_by_points,0.2,3,180.4575,60.1525
HumanEval_146_specialFilter,0.2,3,51.4818,17.1606
HumanEval_147_get_max_triples,0.2,3,74.4268,24.8089
HumanEval_148_bf,0.2,3,34.8973,11.6324
HumanEval_149_sorted_list_sum,0.2,3,36.4901,12.1634
HumanEval_150_x_or_y,0.2,3,14.6072,4.8691
HumanEval_151_double_the_difference,0.2,3,23.3449,7.7816
HumanEval_152_compare,0.2,3,13.1542,4.3847
HumanEval_153_Strongest_Extension,0.2,3,82.3100,27.4367
HumanEval_154_cycpattern_check,0.2,3,16.7902,5.5967
HumanEval_155_even_odd_count,0.2,3,34.2634,11.4211
HumanEval_156_int_to_mini_roman,0.2,3,179.3096,59.7699
HumanEval_157_right_angle_triangle,0.2,3,76.9793,25.6598
HumanEval_158_find_max,0.2,3,37.9187,12.6396
HumanEval_159_eat,0.2,3,11.3943,3.7981
HumanEval_160_do_algebra,0.2,3,70.2140,23.4047
HumanEval_161_solve,0.2,3,91.4756,30.4919
HumanEval_162_string_to_md5,0.2,3,57.6521,19.2174
HumanEval_163_generate_integers,0.2,3,27.8939,9.2980
TOTAL,,,5904.0469,
