task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_87_get_row,0.2,3,25.2681,8.4227
HumanEval_88_sort_array,0.2,3,14.9017,4.9672
HumanEval_89_encrypt,0.2,3,11.8786,3.9595
HumanEval_90_next_smallest,0.2,3,15.0508,5.0169
HumanEval_91_is_bored,0.2,3,13.8223,4.6074
HumanEval_92_any_int,0.2,3,13.0841,4.3614
HumanEval_93_encode,0.2,3,86.9598,28.9866
HumanEval_94_skjkasdkd,0.2,3,18.6899,6.2300
HumanEval_95_check_dict_case,0.2,3,9.5276,3.1759
HumanEval_96_count_up_to,0.2,3,4.9997,1.6666
HumanEval_97_multiply,0.2,3,3.7471,1.2490
HumanEval_98_count_upper,0.2,3,9.4251,3.1417
HumanEval_99_closest_integer,0.2,3,10.4626,3.4875
HumanEval_100_make_a_pile,0.2,3,12.5155,4.1718
HumanEval_101_words_string,0.2,3,3.1120,1.0373
HumanEval_102_choose_num,0.2,3,11.2403,3.7468
HumanEval_103_rounded_avg,0.2,3,13.1238,4.3746
HumanEval_104_unique_digits,0.2,3,25.9482,8.6494
HumanEval_105_by_length,0.2,3,23.1968,7.7323
HumanEval_106_f,0.2,3,10.9007,3.6336
HumanEval_107_even_odd_palindrome,0.2,3,9.8664,3.2888
HumanEval_108_count_nums,0.2,3,27.2957,9.0986
HumanEval_109_move_one_ball,0.2,3,16.4534,5.4845
HumanEval_110_exchange,0.2,3,18.2993,6.0998
HumanEval_111_histogram,0.2,3,18.5766,6.1922
HumanEval_112_reverse_delete,0.2,3,8.4457,2.8152
HumanEval_113_odd_count,0.2,3,13.2147,4.4049
HumanEval_114_minSubArraySum,0.2,3,17.8242,5.9414
HumanEval_115_max_fill,0.2,3,17.9295,5.9765
HumanEval_116_sort_array,0.2,3,20.5470,6.8490
HumanEval_117_select_words,0.2,3,50.3731,16.7910
HumanEval_118_get_closest_vowel,0.2,3,16.7232,5.5744
HumanEval_119_match_parens,0.2,3,17.8935,5.9645
HumanEval_120_maximum,0.2,3,16.9867,5.6622
HumanEval_121_solution,0.2,3,12.3251,4.1084
HumanEval_122_add_elements,0.2,3,9.8515,3.2838
HumanEval_123_get_odd_collatz,0.2,3,13.6908,4.5636
HumanEval_124_valid_date,0.2,3,102.8038,34.2679
HumanEval_125_split_words,0.2,3,39.5773,13.1924
HumanEval_126_is_sorted,0.2,3,8.9804,2.9935
HumanEval_127_intersection,0.2,3,14.9605,4.9868
HumanEval_128_prod_signs,0.2,3,22.3722,7.4574
HumanEval_129_minPath,0.2,3,578.5374,192.8458
HumanEval_130_tri,0.2,3,41.0171,13.6724
HumanEval_131_digits,0.2,3,18.1555,6.0518
HumanEval_132_is_nested,0.2,3,19.1579,6.3860
HumanEval_133_sum_squares,0.2,3,9.2410,3.0803
HumanEval_134_check_if_last_char_is_a_letter,0.2,3,12.5993,4.1998
HumanEval_135_can_arrange,0.2,3,8.7013,2.9004
HumanEval_136_largest_smallest_integers,0.2,3,44.4387,14.8129
HumanEval_137_compare_one,0.2,3,32.6249,10.8750
HumanEval_138_is_equal_to_sum_even,0.2,3,90.8368,30.2789
HumanEval_139_special_factorial,0.2,3,6.3102,2.1034
HumanEval_140_fix_spaces,0.2,3,22.0272,7.3424
HumanEval_141_file_name_check,0.2,3,24.5746,8.1915
HumanEval_142_sum_squares,0.2,3,12.9836,4.3279
HumanEval_143_words_in_sentence,0.2,3,45.2219,15.0740
HumanEval_144_simplify,0.2,3,73.0118,24.3373
HumanEval_145_order_by_points,0.2,3,26.1766,8.7255
HumanEval_146_specialFilter,0.2,3,10.9892,3.6631
HumanEval_147_get_max_triples,0.2,3,36.9445,12.3148
HumanEval_148_bf,0.2,3,60.8252,20.2751
HumanEval_149_sorted_list_sum,0.2,3,10.2289,3.4096
HumanEval_150_x_or_y,0.2,3,4.1743,1.3914
HumanEval_151_double_the_difference,0.2,3,11.8397,3.9466
HumanEval_152_compare,0.2,3,8.4315,2.8105
HumanEval_153_Strongest_Extension,0.2,3,38.4738,12.8246
HumanEval_154_cycpattern_check,0.2,3,468.6643,156.2214
HumanEval_155_even_odd_count,0.2,3,15.3721,5.1240
HumanEval_156_int_to_mini_roman,0.2,3,28.8774,9.6258
HumanEval_157_right_angle_triangle,0.2,3,11.1786,3.7262
HumanEval_158_find_max,0.2,3,16.9061,5.6354
HumanEval_159_eat,0.2,3,8.9423,2.9808
HumanEval_160_do_algebra,0.2,3,22.4568,7.4856
HumanEval_161_solve,0.2,3,14.5326,4.8442
HumanEval_162_string_to_md5,0.2,3,7.9802,2.6601
HumanEval_163_generate_integers,0.2,3,8.7444,2.9148
TOTAL,,,4124.4169,
