task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_66_digitSum,0.0,1,0.6321,0.6321
HumanEval_67_fruit_distribution,0.0,1,1.1080,1.1080
HumanEval_68_pluck,0.0,1,1.7160,1.7160
HumanEval_69_search,0.0,1,1.8638,1.8638
HumanEval_70_strange_sort_list,0.0,1,1.2501,1.2501
HumanEval_71_triangle_area,0.0,1,0.7990,0.7990
HumanEval_72_will_it_fly,0.0,1,1.1481,1.1481
HumanEval_73_smallest_change,0.0,1,5.4255,5.4255
HumanEval_74_total_match,0.0,1,2.1421,2.1421
HumanEval_75_is_multiply_prime,0.0,1,5.4204,5.4204
HumanEval_76_is_simple_power,0.0,1,5.4243,5.4243
HumanEval_77_iscube,0.0,1,5.4269,5.4269
HumanEval_78_hex_key,0.0,1,5.4280,5.4280
HumanEval_79_decimal_to_binary,0.0,1,0.6335,0.6335
HumanEval_80_is_happy,0.0,1,5.4223,5.4223
HumanEval_81_numerical_letter_grade,0.0,1,5.4277,5.4277
HumanEval_82_prime_length,0.0,1,5.4270,5.4270
HumanEval_83_starts_one_ends,0.0,1,5.4079,5.4079
HumanEval_84_solve,0.0,1,0.9467,0.9467
HumanEval_85_add,0.0,1,5.4130,5.4130
HumanEval_86_anti_shuffle,0.0,1,1.2342,1.2342
HumanEval_87_get_row,0.0,1,1.9590,1.9590
HumanEval_88_sort_array,0.0,1,1.9508,1.9508
HumanEval_89_encrypt,0.0,1,1.5110,1.5110
HumanEval_90_next_smallest,0.0,1,5.4163,5.4163
HumanEval_91_is_bored,0.0,1,5.4237,5.4237
HumanEval_92_any_int,0.0,1,0.6569,0.6569
HumanEval_93_encode,0.0,1,2.2289,2.2289
HumanEval_94_skjkasdkd,0.0,1,1.3052,1.3052
HumanEval_95_check_dict_case,0.0,1,5.4398,5.4398
HumanEval_96_count_up_to,0.0,1,2.4123,2.4123
HumanEval_97_multiply,0.0,1,0.4421,0.4421
HumanEval_98_count_upper,0.0,1,5.4066,5.4066
HumanEval_99_closest_integer,0.0,1,5.4238,5.4238
HumanEval_100_make_a_pile,0.0,1,1.1415,1.1415
HumanEval_101_words_string,0.0,1,0.1217,0.1217
HumanEval_102_choose_num,0.0,1,1.5902,1.5902
HumanEval_103_rounded_avg,0.0,1,1.4764,1.4764
HumanEval_104_unique_digits,0.0,1,1.0248,1.0248
HumanEval_105_by_length,0.0,1,5.4250,5.4250
HumanEval_106_f,0.0,1,1.6362,1.6362
HumanEval_107_even_odd_palindrome,0.0,1,1.7653,1.7653
HumanEval_108_count_nums,0.0,1,5.4355,5.4355
HumanEval_109_move_one_ball,0.0,1,5.4254,5.4254
HumanEval_110_exchange,0.0,1,5.4264,5.4264
HumanEval_111_histogram,0.0,1,2.3520,2.3520
HumanEval_112_reverse_delete,0.0,1,0.9396,0.9396
HumanEval_113_odd_count,0.0,1,0.9285,0.9285
HumanEval_114_minSubArraySum,0.0,1,5.4264,5.4264
HumanEval_115_max_fill,0.0,1,5.4431,5.4431
HumanEval_116_sort_array,0.0,1,0.8396,0.8396
HumanEval_117_select_words,0.0,1,5.4265,5.4265
HumanEval_118_get_closest_vowel,0.0,1,1.5463,1.5463
HumanEval_119_match_parens,0.0,1,1.1313,1.1313
HumanEval_120_maximum,0.0,1,1.0799,1.0799
HumanEval_121_solution,0.0,1,0.6097,0.6097
HumanEval_122_add_elements,0.0,1,5.4135,5.4135
HumanEval_123_get_odd_collatz,0.0,1,1.4635,1.4635
HumanEval_124_valid_date,0.0,1,5.4243,5.4243
HumanEval_125_split_words,0.0,1,0.9114,0.9114
HumanEval_126_is_sorted,0.0,1,5.4367,5.4367
HumanEval_127_intersection,0.0,1,1.7934,1.7934
HumanEval_128_prod_signs,0.0,1,1.2798,1.2798
HumanEval_129_minPath,0.0,1,3.1210,3.1210
HumanEval_130_tri,0.0,1,2.1844,2.1844
HumanEval_131_digits,0.0,1,5.4111,5.4111
HumanEval_132_is_nested,0.0,1,5.4277,5.4277
HumanEval_133_sum_squares,0.0,1,1.6299,1.6299
HumanEval_134_check_if_last_char_is_a_letter,0.0,1,5.4248,5.4248
HumanEval_135_can_arrange,0.0,1,5.4229,5.4229
HumanEval_136_largest_smallest_integers,0.0,1,1.7569,1.7569
HumanEval_137_compare_one,0.0,1,5.4131,5.4131
HumanEval_138_is_equal_to_sum_even,0.0,1,5.4123,5.4123
HumanEval_139_special_factorial,0.0,1,5.4169,5.4169
HumanEval_140_fix_spaces,0.0,1,1.9787,1.9787
HumanEval_141_file_name_check,0.0,1,5.4159,5.4159
HumanEval_142_sum_squares,0.0,1,5.4323,5.4323
HumanEval_143_words_in_sentence,0.0,1,1.1486,1.1486
HumanEval_144_simplify,0.0,1,5.4163,5.4163
HumanEval_145_order_by_points,0.0,1,1.4673,1.4673
HumanEval_146_specialFilter,0.0,1,5.4198,5.4198
HumanEval_147_get_max_triples,0.0,1,5.4274,5.4274
HumanEval_148_bf,0.0,1,2.0437,2.0437
HumanEval_149_sorted_list_sum,0.0,1,5.4230,5.4230
HumanEval_150_x_or_y,0.0,1,0.6043,0.6043
HumanEval_151_double_the_difference,0.0,1,1.4966,1.4966
HumanEval_152_compare,0.0,1,1.8776,1.8776
HumanEval_153_Strongest_Extension,0.0,1,3.3391,3.3391
HumanEval_154_cycpattern_check,0.0,1,5.4147,5.4147
HumanEval_155_even_odd_count,0.0,1,1.1138,1.1138
HumanEval_156_int_to_mini_roman,0.0,1,2.1393,2.1393
HumanEval_157_right_angle_triangle,0.0,1,5.4227,5.4227
HumanEval_158_find_max,0.0,1,1.2655,1.2655
HumanEval_159_eat,0.0,1,1.4068,1.4068
HumanEval_160_do_algebra,0.0,1,5.4345,5.4345
HumanEval_161_solve,0.0,1,1.2465,1.2465
HumanEval_162_string_to_md5,0.0,1,1.5198,1.5198
HumanEval_163_generate_integers,0.0,1,1.2560,1.2560
TOTAL,,,482.3471,
