task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_45_triangle_area,0.2,3,4.3198,1.4399
HumanEval_46_fib4,0.2,3,65.3082,21.7694
HumanEval_47_median,0.2,3,31.9569,10.6523
HumanEval_48_is_palindrome,0.2,3,21.6649,7.2216
HumanEval_49_modp,0.2,3,18.1166,6.0389
HumanEval_51_remove_vowels,0.2,3,26.2293,8.7431
HumanEval_52_below_threshold,0.2,3,10.5136,3.5045
HumanEval_53_add,0.2,3,3.6538,1.2179
HumanEval_54_same_chars,0.2,3,82.2829,27.4276
HumanEval_55_fib,0.2,3,16.1007,5.3669
HumanEval_56_correct_bracketing,0.2,3,39.2732,13.0911
HumanEval_57_monotonic,0.2,3,45.8201,15.2734
HumanEval_58_common,0.2,3,33.0155,11.0052
HumanEval_59_largest_prime_factor,0.2,3,50.8299,16.9433
HumanEval_60_sum_to_n,0.2,3,17.5590,5.8530
HumanEval_61_correct_bracketing,0.2,3,47.2513,15.7504
HumanEval_62_derivative,0.2,3,17.2348,5.7449
HumanEval_63_fibfib,0.2,3,58.5729,19.5243
HumanEval_64_vowels_count,0.2,3,53.9365,17.9788
HumanEval_65_circular_shift,0.2,3,49.2632,16.4211
HumanEval_66_digitSum,0.2,3,34.8252,11.6084
HumanEval_67_fruit_distribution,0.2,3,23.3996,7.7999
HumanEval_68_pluck,0.2,3,73.4535,24.4845
HumanEval_69_search,0.2,3,73.5031,24.5010
HumanEval_70_strange_sort_list,0.2,3,37.9657,12.6552
HumanEval_71_triangle_area,0.2,3,58.3296,19.4432
HumanEval_72_will_it_fly,0.2,3,36.0143,12.0048
HumanEval_73_smallest_change,0.2,3,41.7890,13.9297
HumanEval_74_total_match,0.2,3,90.3695,30.1232
HumanEval_75_is_multiply_prime,0.2,3,43.2289,14.4096
HumanEval_76_is_simple_power,0.2,3,50.9805,16.9935
HumanEval_77_iscube,0.2,3,26.0708,8.6903
HumanEval_78_hex_key,0.2,3,87.4052,29.1351
HumanEval_79_decimal_to_binary,0.2,3,13.7318,4.5773
HumanEval_80_is_happy,0.2,3,62.8987,20.9662
HumanEval_81_numerical_letter_grade,0.2,3,186.1117,62.0372
HumanEval_82_prime_length,0.2,3,46.9849,15.6616
HumanEval_83_starts_one_ends,0.2,3,22.9189,7.6396
HumanEval_84_solve,0.2,3,34.4291,11.4764
HumanEval_85_add,0.2,3,44.9911,14.9970
HumanEval_86_anti_shuffle,0.2,3,107.6731,35.8910
HumanEval_87_get_row,0.2,3,103.5863,34.5288
HumanEval_88_sort_array,0.2,3,82.3375,27.4458
HumanEval_89_encrypt,0.2,3,88.0160,29.3387
HumanEval_90_next_smallest,0.2,3,105.8581,35.2860
HumanEval_91_is_bored,0.2,3,50.3744,16.7915
HumanEval_92_any_int,0.2,3,56.0893,18.6964
HumanEval_93_encode,0.2,3,128.3120,42.7707
HumanEval_94_skjkasdkd,0.2,3,76.5331,25.5110
HumanEval_95_check_dict_case,0.2,3,101.2062,33.7354
HumanEval_96_count_up_to,0.2,3,40.4354,13.4785
HumanEval_97_multiply,0.2,3,29.6781,9.8927
HumanEval_98_count_upper,0.2,3,78.8214,26.2738
HumanEval_99_closest_integer,0.2,3,78.7317,26.2439
HumanEval_100_make_a_pile,0.2,3,32.9926,10.9975
HumanEval_101_words_string,0.2,3,8.7743,2.9248
HumanEval_102_choose_num,0.2,3,125.7684,41.9228
HumanEval_103_rounded_avg,0.2,3,63.5252,21.1751
HumanEval_104_unique_digits,0.2,3,108.8721,36.2907
HumanEval_105_by_length,0.2,3,101.9243,33.9748
HumanEval_106_f,0.2,3,80.3586,26.7862
HumanEval_107_even_odd_palindrome,0.2,3,70.2046,23.4015
HumanEval_108_count_nums,0.2,3,172.9203,57.6401
HumanEval_109_move_one_ball,0.2,3,95.9976,31.9992
HumanEval_110_exchange,0.2,3,143.8715,47.9572
HumanEval_111_histogram,0.2,3,173.9870,57.9957
HumanEval_112_reverse_delete,0.2,3,64.1681,21.3894
HumanEval_113_odd_count,0.2,3,102.4240,34.1413
HumanEval_114_minSubArraySum,0.2,3,99.1819,33.0606
HumanEval_115_max_fill,0.2,3,111.4975,37.1658
HumanEval_116_sort_array,0.2,3,59.9068,19.9689
HumanEval_117_select_words,0.2,3,185.8667,61.9556
HumanEval_118_get_closest_vowel,0.2,3,140.3371,46.7790
HumanEval_119_match_parens,0.2,3,148.0238,49.3413
HumanEval_120_maximum,0.2,3,30.3858,10.1286
HumanEval_121_solution,0.2,3,85.1405,28.3802
HumanEval_122_add_elements,0.2,3,78.8181,26.2727
HumanEval_123_get_odd_collatz,0.2,3,129.5767,43.1922
HumanEval_124_valid_date,0.2,3,186.8603,62.2868
HumanEval_125_split_words,0.2,3,154.3816,51.4605
HumanEval_126_is_sorted,0.2,3,169.1585,56.3862
HumanEval_127_intersection,0.2,3,186.8713,62.2904
HumanEval_128_prod_signs,0.2,3,137.1604,45.7201
HumanEval_129_minPath,0.2,3,187.1546,62.3849
HumanEval_130_tri,0.2,3,168.5312,56.1771
HumanEval_131_digits,0.2,3,131.4751,43.8250
HumanEval_132_is_nested,0.2,3,162.6688,54.2229
HumanEval_133_sum_squares,0.2,3,48.5043,16.1681
HumanEval_134_check_if_last_char_is_a_letter,0.2,3,125.4751,41.8250
HumanEval_135_can_arrange,0.2,3,73.2786,24.4262
HumanEval_136_largest_smallest_integers,0.2,3,169.7851,56.5950
HumanEval_137_compare_one,0.2,3,161.0277,53.6759
HumanEval_138_is_equal_to_sum_even,0.2,3,34.9235,11.6412
HumanEval_139_special_factorial,0.2,3,44.8218,14.9406
HumanEval_140_fix_spaces,0.2,3,179.6902,59.8967
HumanEval_141_file_name_check,0.2,3,60.9266,20.3089
HumanEval_142_sum_squares,0.2,3,135.5407,45.1802
HumanEval_143_words_in_sentence,0.2,3,80.7045,26.9015
HumanEval_144_simplify,0.2,3,164.8159,54.9386
HumanEval_145_order_by_points,0.2,3,161.2639,53.7546
HumanEval_146_specialFilter,0.2,3,144.2487,48.0829
HumanEval_147_get_max_triples,0.2,3,185.3241,61.7747
HumanEval_148_bf,0.2,3,183.5824,61.1941
HumanEval_149_sorted_list_sum,0.2,3,61.9912,20.6637
HumanEval_150_x_or_y,0.2,3,40.5473,13.5158
HumanEval_151_double_the_difference,0.2,3,107.2144,35.7381
HumanEval_152_compare,0.2,3,109.8888,36.6296
HumanEval_153_Strongest_Extension,0.2,3,184.3963,61.4654
HumanEval_154_cycpattern_check,0.2,3,120.8923,40.2974
HumanEval_155_even_odd_count,0.2,3,133.9350,44.6450
HumanEval_156_int_to_mini_roman,0.2,3,183.7121,61.2374
HumanEval_157_right_angle_triangle,0.2,3,109.6861,36.5620
HumanEval_158_find_max,0.2,3,113.2114,37.7371
HumanEval_159_eat,0.2,3,84.5432,28.1811
HumanEval_160_do_algebra,0.2,3,185.1708,61.7236
HumanEval_161_solve,0.2,3,152.4453,50.8151
HumanEval_162_string_to_md5,0.2,3,78.9140,26.3047
HumanEval_163_generate_integers,0.2,3,140.0265,46.6755
TOTAL,,,11416.8707,
