task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_94_skjkasdkd,0.0,1,3.5748,3.5748
HumanEval_95_check_dict_case,0.0,1,3.3597,3.3597
HumanEval_96_count_up_to,0.0,1,1.0391,1.0391
HumanEval_97_multiply,0.0,1,1.0146,1.0146
HumanEval_98_count_upper,0.0,1,2.7324,2.7324
HumanEval_99_closest_integer,0.0,1,3.2235,3.2235
HumanEval_100_make_a_pile,0.0,1,1.7991,1.7991
HumanEval_101_words_string,0.0,1,0.2206,0.2206
HumanEval_102_choose_num,0.0,1,4.5206,4.5206
HumanEval_103_rounded_avg,0.0,1,1.9541,1.9541
HumanEval_104_unique_digits,0.0,1,0.7417,0.7417
HumanEval_105_by_length,0.0,1,8.5281,8.5281
HumanEval_106_f,0.0,1,1.6169,1.6169
HumanEval_107_even_odd_palindrome,0.0,1,1.8466,1.8466
HumanEval_108_count_nums,0.0,1,8.0460,8.0460
HumanEval_109_move_one_ball,0.0,1,2.9792,2.9792
HumanEval_110_exchange,0.0,1,3.0580,3.0580
HumanEval_111_histogram,0.0,1,6.9347,6.9347
HumanEval_112_reverse_delete,0.0,1,1.0994,1.0994
HumanEval_113_odd_count,0.0,1,0.6278,0.6278
HumanEval_114_minSubArraySum,0.0,1,2.4318,2.4318
HumanEval_115_max_fill,0.0,1,2.5855,2.5855
HumanEval_116_sort_array,0.0,1,4.3678,4.3678
HumanEval_117_select_words,0.0,1,7.6574,7.6574
HumanEval_118_get_closest_vowel,0.0,1,3.6372,3.6372
HumanEval_119_match_parens,0.0,1,2.0661,2.0661
HumanEval_120_maximum,0.0,1,0.4164,0.4164
HumanEval_121_solution,0.0,1,2.3409,2.3409
HumanEval_122_add_elements,0.0,1,1.1218,1.1218
HumanEval_123_get_odd_collatz,0.0,1,2.4330,2.4330
HumanEval_124_valid_date,0.0,1,8.6656,8.6656
HumanEval_125_split_words,0.0,1,3.5597,3.5597
HumanEval_126_is_sorted,0.0,1,3.3579,3.3579
HumanEval_127_intersection,0.0,1,4.7698,4.7698
HumanEval_128_prod_signs,0.0,1,5.9583,5.9583
HumanEval_129_minPath,0.0,1,8.8766,8.8766
HumanEval_130_tri,0.0,1,7.5348,7.5348
HumanEval_131_digits,0.0,1,2.3175,2.3175
HumanEval_132_is_nested,0.0,1,4.1877,4.1877
HumanEval_133_sum_squares,0.0,1,0.5633,0.5633
HumanEval_134_check_if_last_char_is_a_letter,0.0,1,20.3631,20.3631
HumanEval_135_can_arrange,0.0,1,1.0229,1.0229
HumanEval_136_largest_smallest_integers,0.0,1,4.2299,4.2299
HumanEval_137_compare_one,0.0,1,7.1521,7.1521
HumanEval_138_is_equal_to_sum_even,0.0,1,0.4454,0.4454
HumanEval_139_special_factorial,0.0,1,0.6156,0.6156
HumanEval_140_fix_spaces,0.0,1,5.3447,5.3447
HumanEval_141_file_name_check,0.0,1,0.6953,0.6953
HumanEval_142_sum_squares,0.0,1,3.0823,3.0823
HumanEval_143_words_in_sentence,0.0,1,1.7483,1.7483
HumanEval_144_simplify,0.0,1,4.3767,4.3767
HumanEval_145_order_by_points,0.0,1,4.6505,4.6505
HumanEval_146_specialFilter,0.0,1,4.1400,4.1400
HumanEval_147_get_max_triples,0.0,1,6.3698,6.3698
HumanEval_148_bf,0.0,1,5.1161,5.1161
HumanEval_149_sorted_list_sum,0.0,1,0.7677,0.7677
HumanEval_150_x_or_y,0.0,1,0.3975,0.3975
HumanEval_151_double_the_difference,0.0,1,1.7926,1.7926
HumanEval_152_compare,0.0,1,2.1336,2.1336
HumanEval_153_Strongest_Extension,0.0,1,7.2678,7.2678
HumanEval_154_cycpattern_check,0.0,1,1.6783,1.6783
HumanEval_155_even_odd_count,0.0,1,1.9400,1.9400
HumanEval_156_int_to_mini_roman,0.0,1,3.3622,3.3622
HumanEval_157_right_angle_triangle,0.0,1,2.2543,2.2543
HumanEval_158_find_max,0.0,1,1.6234,1.6234
HumanEval_159_eat,0.0,1,0.9851,0.9851
HumanEval_160_do_algebra,0.0,1,6.2828,6.2828
HumanEval_161_solve,0.0,1,2.8598,2.8598
HumanEval_162_string_to_md5,0.0,1,1.0951,1.0951
HumanEval_163_generate_integers,0.0,1,2.8772,2.8772
TOTAL,,,466.1973,
