task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_57_monotonic,0.2,3,8.1985,2.7328
HumanEval_58_common,0.2,3,7.7187,2.5729
HumanEval_59_largest_prime_factor,0.2,3,5.8216,1.9405
HumanEval_60_sum_to_n,0.2,3,1.8755,0.6252
HumanEval_61_correct_bracketing,0.2,3,7.2889,2.4296
HumanEval_62_derivative,0.2,3,17.9403,5.9801
HumanEval_63_fibfib,0.2,3,9.5838,3.1946
HumanEval_64_vowels_count,0.2,3,7.2953,2.4318
HumanEval_65_circular_shift,0.2,3,7.2470,2.4157
HumanEval_66_digitSum,0.2,3,4.2877,1.4292
HumanEval_67_fruit_distribution,0.2,3,3.5570,1.1857
HumanEval_68_pluck,0.2,3,9.5969,3.1990
HumanEval_69_search,0.2,3,10.6824,3.5608
HumanEval_70_strange_sort_list,0.2,3,4.8585,1.6195
HumanEval_71_triangle_area,0.2,3,9.1951,3.0650
HumanEval_72_will_it_fly,0.2,3,2.7460,0.9153
HumanEval_73_smallest_change,0.2,3,4.7039,1.5680
HumanEval_74_total_match,0.2,3,14.7167,4.9056
HumanEval_75_is_multiply_prime,0.2,3,4.3226,1.4409
HumanEval_76_is_simple_power,0.2,3,4.7158,1.5719
HumanEval_77_iscube,0.2,3,2.1235,0.7078
HumanEval_78_hex_key,0.2,3,7.2689,2.4230
HumanEval_79_decimal_to_binary,0.2,3,1.0331,0.3444
HumanEval_80_is_happy,0.2,3,8.1650,2.7217
HumanEval_81_numerical_letter_grade,0.2,3,104.2749,34.7583
HumanEval_82_prime_length,0.2,3,4.5047,1.5016
HumanEval_83_starts_one_ends,0.2,3,1.5865,0.5288
HumanEval_84_solve,0.2,3,3.1946,1.0649
HumanEval_85_add,0.2,3,4.0750,1.3583
HumanEval_86_anti_shuffle,0.2,3,3.8532,1.2844
HumanEval_87_get_row,0.2,3,14.5847,4.8616
HumanEval_88_sort_array,0.2,3,8.1353,2.7118
HumanEval_89_encrypt,0.2,3,7.1469,2.3823
HumanEval_90_next_smallest,0.2,3,10.5816,3.5272
HumanEval_91_is_bored,0.2,3,5.3075,1.7692
HumanEval_92_any_int,0.2,3,5.4782,1.8261
HumanEval_93_encode,0.2,3,30.3715,10.1238
HumanEval_94_skjkasdkd,0.2,3,9.5316,3.1772
HumanEval_95_check_dict_case,0.2,3,9.7414,3.2471
HumanEval_96_count_up_to,0.2,3,2.9526,0.9842
HumanEval_97_multiply,0.2,3,3.5369,1.1790
HumanEval_98_count_upper,0.2,3,7.9969,2.6656
HumanEval_99_closest_integer,0.2,3,9.4566,3.1522
HumanEval_100_make_a_pile,0.2,3,4.1503,1.3834
HumanEval_101_words_string,0.2,3,0.7347,0.2449
HumanEval_102_choose_num,0.2,3,6.8869,2.2956
HumanEval_103_rounded_avg,0.2,3,5.7977,1.9326
HumanEval_104_unique_digits,0.2,3,2.4672,0.8224
HumanEval_105_by_length,0.2,3,11.5167,3.8389
HumanEval_106_f,0.2,3,4.9070,1.6357
HumanEval_107_even_odd_palindrome,0.2,3,5.7540,1.9180
HumanEval_108_count_nums,0.2,3,22.8476,7.6159
HumanEval_109_move_one_ball,0.2,3,14.6112,4.8704
HumanEval_110_exchange,0.2,3,8.2565,2.7522
HumanEval_111_histogram,0.2,3,20.3525,6.7842
HumanEval_112_reverse_delete,0.2,3,4.5322,1.5107
HumanEval_113_odd_count,0.2,3,9.3440,3.1147
HumanEval_114_minSubArraySum,0.2,3,7.3296,2.4432
HumanEval_115_max_fill,0.2,3,8.2328,2.7443
HumanEval_116_sort_array,0.2,3,9.7874,3.2625
HumanEval_117_select_words,0.2,3,15.0629,5.0210
HumanEval_118_get_closest_vowel,0.2,3,8.8774,2.9591
HumanEval_119_match_parens,0.2,3,6.6636,2.2212
HumanEval_120_maximum,0.2,3,2.8270,0.9423
HumanEval_121_solution,0.2,3,6.4630,2.1543
HumanEval_122_add_elements,0.2,3,4.4336,1.4779
HumanEval_123_get_odd_collatz,0.2,3,8.1197,2.7066
HumanEval_124_valid_date,0.2,3,22.6511,7.5504
HumanEval_125_split_words,0.2,3,14.3059,4.7686
HumanEval_126_is_sorted,0.2,3,7.8259,2.6086
HumanEval_127_intersection,0.2,3,15.6027,5.2009
HumanEval_128_prod_signs,0.2,3,9.9982,3.3327
HumanEval_129_minPath,0.2,3,90.9754,30.3251
HumanEval_130_tri,0.2,3,19.4193,6.4731
HumanEval_131_digits,0.2,3,6.9273,2.3091
HumanEval_132_is_nested,0.2,3,9.3586,3.1195
HumanEval_133_sum_squares,0.2,3,2.0125,0.6708
HumanEval_134_check_if_last_char_is_a_letter,0.2,3,7.3729,2.4576
HumanEval_135_can_arrange,0.2,3,3.0276,1.0092
HumanEval_136_largest_smallest_integers,0.2,3,11.9285,3.9762
HumanEval_137_compare_one,0.2,3,16.3325,5.4442
HumanEval_138_is_equal_to_sum_even,0.2,3,1.8758,0.6253
HumanEval_139_special_factorial,0.2,3,1.8878,0.6293
HumanEval_140_fix_spaces,0.2,3,15.2735,5.0912
HumanEval_141_file_name_check,0.2,3,2.0024,0.6675
HumanEval_142_sum_squares,0.2,3,8.7971,2.9324
HumanEval_143_words_in_sentence,0.2,3,5.7655,1.9218
HumanEval_144_simplify,0.2,3,13.0636,4.3545
HumanEval_145_order_by_points,0.2,3,15.5144,5.1715
HumanEval_146_specialFilter,0.2,3,8.9979,2.9993
HumanEval_147_get_max_triples,0.2,3,40.6449,13.5483
HumanEval_148_bf,0.2,3,18.9685,6.3228
HumanEval_149_sorted_list_sum,0.2,3,2.3268,0.7756
HumanEval_150_x_or_y,0.2,3,1.1761,0.3920
HumanEval_151_double_the_difference,0.2,3,5.9405,1.9802
HumanEval_152_compare,0.2,3,5.3766,1.7922
HumanEval_153_Strongest_Extension,0.2,3,11.3116,3.7705
HumanEval_154_cycpattern_check,0.2,3,4.7874,1.5958
HumanEval_155_even_odd_count,0.2,3,6.0061,2.0020
HumanEval_156_int_to_mini_roman,0.2,3,10.6474,3.5491
HumanEval_157_right_angle_triangle,0.2,3,6.7197,2.2399
HumanEval_158_find_max,0.2,3,5.8262,1.9421
HumanEval_159_eat,0.2,3,3.1800,1.0600
HumanEval_160_do_algebra,0.2,3,17.4909,5.8303
HumanEval_161_solve,0.2,3,14.2582,4.7527
HumanEval_162_string_to_md5,0.2,3,43.9682,14.6561
HumanEval_163_generate_integers,0.2,3,7.2353,2.4118
TOTAL,,,1390.2719,
