task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_89_encrypt,0.2,3,378.7875,126.2625
HumanEval_90_next_smallest,0.2,3,371.0292,123.6764
HumanEval_91_is_bored,0.2,3,174.8891,58.2964
HumanEval_92_any_int,0.2,3,53.5084,17.8361
HumanEval_93_encode,0.2,3,365.8822,121.9607
HumanEval_94_skjkasdkd,0.2,3,387.3233,129.1078
HumanEval_95_check_dict_case,0.2,3,348.9430,116.3143
HumanEval_96_count_up_to,0.2,3,369.4071,123.1357
HumanEval_97_multiply,0.2,3,19.2641,6.4214
HumanEval_98_count_upper,0.2,3,222.1236,74.0412
HumanEval_99_closest_integer,0.2,3,320.7210,106.9070
HumanEval_100_make_a_pile,0.2,3,78.0332,26.0111
HumanEval_101_words_string,0.2,3,9.5980,3.1993
HumanEval_102_choose_num,0.2,3,179.1559,59.7186
HumanEval_103_rounded_avg,0.2,3,188.0277,62.6759
HumanEval_104_unique_digits,0.2,3,102.8124,34.2708
HumanEval_105_by_length,0.2,3,346.6515,115.5505
HumanEval_106_f,0.2,3,227.8223,75.9408
HumanEval_107_even_odd_palindrome,0.2,3,381.3845,127.1282
HumanEval_108_count_nums,0.2,3,378.9509,126.3170
HumanEval_109_move_one_ball,0.2,3,387.1025,129.0342
HumanEval_110_exchange,0.2,3,362.4690,120.8230
HumanEval_111_histogram,0.2,3,378.6941,126.2314
HumanEval_112_reverse_delete,0.2,3,184.0072,61.3357
HumanEval_113_odd_count,0.2,3,176.0147,58.6716
HumanEval_114_minSubArraySum,0.2,3,373.0256,124.3419
HumanEval_115_max_fill,0.2,3,267.8565,89.2855
HumanEval_116_sort_array,0.2,3,374.4482,124.8161
HumanEval_117_select_words,0.2,3,334.7543,111.5848
HumanEval_118_get_closest_vowel,0.2,3,323.8564,107.9521
HumanEval_119_match_parens,0.2,3,270.9187,90.3062
HumanEval_120_maximum,0.2,3,383.9807,127.9936
HumanEval_121_solution,0.2,3,112.7488,37.5829
HumanEval_122_add_elements,0.2,3,130.4361,43.4787
HumanEval_123_get_odd_collatz,0.2,3,372.8020,124.2673
HumanEval_124_valid_date,0.2,3,371.3688,123.7896
HumanEval_125_split_words,0.2,3,150.6639,50.2213
HumanEval_126_is_sorted,0.2,3,79.0996,26.3665
HumanEval_127_intersection,0.2,3,378.8458,126.2819
HumanEval_128_prod_signs,0.2,3,292.3303,97.4434
HumanEval_129_minPath,0.2,3,378.3186,126.1062
HumanEval_130_tri,0.2,3,373.4249,124.4750
HumanEval_131_digits,0.2,3,369.9878,123.3293
HumanEval_132_is_nested,0.2,3,85.0920,28.3640
HumanEval_133_sum_squares,0.2,3,374.7482,124.9161
HumanEval_134_check_if_last_char_is_a_letter,0.2,3,146.1383,48.7128
HumanEval_135_can_arrange,0.2,3,85.5278,28.5093
HumanEval_136_largest_smallest_integers,0.2,3,373.9139,124.6380
HumanEval_137_compare_one,0.2,3,371.5336,123.8445
HumanEval_138_is_equal_to_sum_even,0.2,3,17.2673,5.7558
HumanEval_139_special_factorial,0.2,3,145.5356,48.5119
HumanEval_140_fix_spaces,0.2,3,378.0951,126.0317
HumanEval_141_file_name_check,0.2,3,261.3587,87.1196
HumanEval_142_sum_squares,0.2,3,243.9492,81.3164
HumanEval_143_words_in_sentence,0.2,3,412.8822,137.6274
HumanEval_144_simplify,0.2,3,379.2825,126.4275
HumanEval_145_order_by_points,0.2,3,374.6473,124.8824
HumanEval_146_specialFilter,0.2,3,306.3614,102.1205
HumanEval_147_get_max_triples,0.2,3,393.3882,131.1294
HumanEval_148_bf,0.2,3,378.4877,126.1626
HumanEval_149_sorted_list_sum,0.2,3,378.6137,126.2046
HumanEval_150_x_or_y,0.2,3,119.3164,39.7721
HumanEval_151_double_the_difference,0.2,3,900.1042,300.0347
HumanEval_152_compare,0.2,3,96.9200,32.3067
HumanEval_153_Strongest_Extension,0.2,3,900.1107,300.0369
HumanEval_154_cycpattern_check,0.2,3,140.0225,46.6742
HumanEval_155_even_odd_count,0.2,3,385.3181,128.4394
HumanEval_156_int_to_mini_roman,0.2,3,373.8560,124.6187
HumanEval_157_right_angle_triangle,0.2,3,218.0472,72.6824
HumanEval_158_find_max,0.2,3,343.2666,114.4222
HumanEval_159_eat,0.2,3,85.7606,28.5869
HumanEval_160_do_algebra,0.2,3,900.1402,300.0467
HumanEval_161_solve,0.2,3,368.0180,122.6727
HumanEval_162_string_to_md5,0.2,3,380.3317,126.7772
HumanEval_163_generate_integers,0.2,3,132.3157,44.1052
TOTAL,,,38290.9330,
