task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_51_remove_vowels,0.0,1,5.2840,5.2840
HumanEval_52_below_threshold,0.0,1,2.8320,2.8320
HumanEval_53_add,0.0,1,0.4789,0.4789
HumanEval_54_same_chars,0.0,1,6.1790,6.1790
HumanEval_55_fib,0.0,1,1.9584,1.9584
HumanEval_56_correct_bracketing,0.0,1,7.5959,7.5959
HumanEval_57_monotonic,0.0,1,8.4348,8.4348
HumanEval_58_common,0.0,1,9.3812,9.3812
HumanEval_59_largest_prime_factor,0.0,1,11.7277,11.7277
HumanEval_60_sum_to_n,0.0,1,2.6088,2.6088
HumanEval_61_correct_bracketing,0.0,1,6.5753,6.5753
HumanEval_62_derivative,0.0,1,3.3129,3.3129
HumanEval_63_fibfib,0.0,1,11.7651,11.7651
HumanEval_64_vowels_count,0.0,1,15.9473,15.9473
HumanEval_65_circular_shift,0.0,1,10.8476,10.8476
HumanEval_66_digitSum,0.0,1,6.3057,6.3057
HumanEval_67_fruit_distribution,0.0,1,1.9681,1.9681
HumanEval_68_pluck,0.0,1,8.7575,8.7575
HumanEval_69_search,0.0,1,15.2448,15.2448
HumanEval_70_strange_sort_list,0.0,1,6.0260,6.0260
HumanEval_71_triangle_area,0.0,1,9.9365,9.9365
HumanEval_72_will_it_fly,0.0,1,3.6487,3.6487
HumanEval_73_smallest_change,0.0,1,6.5457,6.5457
HumanEval_74_total_match,0.0,1,16.3564,16.3564
HumanEval_75_is_multiply_prime,0.0,1,6.2152,6.2152
HumanEval_76_is_simple_power,0.0,1,6.9001,6.9001
HumanEval_77_iscube,0.0,1,3.5929,3.5929
HumanEval_78_hex_key,0.0,1,8.4174,8.4174
HumanEval_79_decimal_to_binary,0.0,1,1.9862,1.9862
HumanEval_80_is_happy,0.0,1,11.1874,11.1874
HumanEval_81_numerical_letter_grade,0.0,1,62.7068,62.7068
HumanEval_82_prime_length,0.0,1,7.1988,7.1988
HumanEval_83_starts_one_ends,0.0,1,2.9950,2.9950
HumanEval_84_solve,0.0,1,5.8146,5.8146
HumanEval_85_add,0.0,1,6.8471,6.8471
HumanEval_86_anti_shuffle,0.0,1,5.7853,5.7853
HumanEval_87_get_row,0.0,1,16.6544,16.6544
HumanEval_88_sort_array,0.0,1,11.3865,11.3865
HumanEval_89_encrypt,0.0,1,13.8940,13.8940
HumanEval_90_next_smallest,0.0,1,18.8603,18.8603
HumanEval_91_is_bored,0.0,1,5.8390,5.8390
HumanEval_92_any_int,0.0,1,8.1566,8.1566
HumanEval_93_encode,0.0,1,20.3980,20.3980
HumanEval_94_skjkasdkd,0.0,1,11.9995,11.9995
HumanEval_95_check_dict_case,0.0,1,15.7828,15.7828
HumanEval_96_count_up_to,0.0,1,5.7904,5.7904
HumanEval_97_multiply,0.0,1,5.3945,5.3945
HumanEval_98_count_upper,0.0,1,12.7905,12.7905
HumanEval_99_closest_integer,0.0,1,15.6043,15.6043
HumanEval_100_make_a_pile,0.0,1,9.4714,9.4714
HumanEval_101_words_string,0.0,1,0.9454,0.9454
HumanEval_102_choose_num,0.0,1,20.9755,20.9755
HumanEval_103_rounded_avg,0.0,1,9.8469,9.8469
HumanEval_104_unique_digits,0.0,1,5.1467,5.1467
HumanEval_105_by_length,0.0,1,35.3631,35.3631
HumanEval_106_f,0.0,1,8.7192,8.7192
HumanEval_107_even_odd_palindrome,0.0,1,10.3755,10.3755
HumanEval_108_count_nums,0.0,1,31.2230,31.2230
HumanEval_109_move_one_ball,0.0,1,14.7489,14.7489
HumanEval_110_exchange,0.0,1,16.4899,16.4899
HumanEval_111_histogram,0.0,1,27.8640,27.8640
HumanEval_112_reverse_delete,0.0,1,6.7001,6.7001
HumanEval_113_odd_count,0.0,1,5.8479,5.8479
HumanEval_114_minSubArraySum,0.0,1,12.8843,12.8843
HumanEval_115_max_fill,0.0,1,13.6234,13.6234
HumanEval_116_sort_array,0.0,1,16.7198,16.7198
HumanEval_117_select_words,0.0,1,32.0379,32.0379
HumanEval_118_get_closest_vowel,0.0,1,18.1700,18.1700
HumanEval_119_match_parens,0.0,1,12.9658,12.9658
HumanEval_120_maximum,0.0,1,3.3568,3.3568
HumanEval_121_solution,0.0,1,9.7054,9.7054
HumanEval_122_add_elements,0.0,1,7.8840,7.8840
HumanEval_123_get_odd_collatz,0.0,1,14.0132,14.0132
HumanEval_124_valid_date,0.0,1,39.9289,39.9289
HumanEval_125_split_words,0.0,1,18.9010,18.9010
HumanEval_126_is_sorted,0.0,1,18.1778,18.1778
HumanEval_127_intersection,0.0,1,25.2598,25.2598
HumanEval_128_prod_signs,0.0,1,27.7601,27.7601
HumanEval_129_minPath,0.0,1,34.7099,34.7099
HumanEval_130_tri,0.0,1,35.1345,35.1345
HumanEval_131_digits,0.0,1,15.0899,15.0899
HumanEval_132_is_nested,0.0,1,22.2931,22.2931
HumanEval_133_sum_squares,0.0,1,4.9461,4.9461
HumanEval_134_check_if_last_char_is_a_letter,0.0,1,61.5498,61.5498
HumanEval_135_can_arrange,0.0,1,8.2908,8.2908
HumanEval_136_largest_smallest_integers,0.0,1,24.2168,24.2168
HumanEval_137_compare_one,0.0,1,30.8115,30.8115
HumanEval_138_is_equal_to_sum_even,0.0,1,4.5629,4.5629
HumanEval_139_special_factorial,0.0,1,5.9703,5.9703
HumanEval_140_fix_spaces,0.0,1,30.8856,30.8856
HumanEval_141_file_name_check,0.0,1,7.9483,7.9483
HumanEval_142_sum_squares,0.0,1,19.4052,19.4052
HumanEval_143_words_in_sentence,0.0,1,12.6942,12.6942
HumanEval_144_simplify,0.0,1,22.0986,22.0986
HumanEval_145_order_by_points,0.0,1,24.6263,24.6263
HumanEval_146_specialFilter,0.0,1,22.0053,22.0053
HumanEval_147_get_max_triples,0.0,1,34.4956,34.4956
HumanEval_148_bf,0.0,1,30.4233,30.4233
HumanEval_149_sorted_list_sum,0.0,1,7.5606,7.5606
HumanEval_150_x_or_y,0.0,1,4.8577,4.8577
HumanEval_151_double_the_difference,0.0,1,13.9428,13.9428
HumanEval_152_compare,0.0,1,14.7340,14.7340
HumanEval_153_Strongest_Extension,0.0,1,40.4525,40.4525
HumanEval_154_cycpattern_check,0.0,1,13.5787,13.5787
HumanEval_155_even_odd_count,0.0,1,15.7667,15.7667
HumanEval_156_int_to_mini_roman,0.0,1,30.3308,30.3308
HumanEval_157_right_angle_triangle,0.0,1,15.0592,15.0592
HumanEval_158_find_max,0.0,1,13.6313,13.6313
HumanEval_159_eat,0.0,1,9.6378,9.6378
HumanEval_160_do_algebra,0.0,1,34.0183,34.0183
HumanEval_161_solve,0.0,1,19.6891,19.6891
HumanEval_162_string_to_md5,0.0,1,10.4303,10.4303
HumanEval_163_generate_integers,0.0,1,20.7028,20.7028
TOTAL,,,1910.1844,
