task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_42_incr_list,0.2,3,4.0052,1.3351
HumanEval_43_pairs_sum_to_zero,0.2,3,10.8350,3.6117
HumanEval_44_change_base,0.2,3,5.0517,1.6839
HumanEval_45_triangle_area,0.2,3,0.7428,0.2476
HumanEval_46_fib4,0.2,3,209.2116,69.7372
HumanEval_47_median,0.2,3,9.6207,3.2069
HumanEval_48_is_palindrome,0.2,3,7.2717,2.4239
HumanEval_49_modp,0.2,3,9.8798,3.2933
HumanEval_51_remove_vowels,0.2,3,8.8782,2.9594
HumanEval_52_below_threshold,0.2,3,4.5917,1.5306
HumanEval_53_add,0.2,3,0.7101,0.2367
HumanEval_54_same_chars,0.2,3,25.0981,8.3660
HumanEval_55_fib,0.2,3,3.0581,1.0194
HumanEval_56_correct_bracketing,0.2,3,16.9178,5.6393
HumanEval_57_monotonic,0.2,3,12.4674,4.1558
HumanEval_58_common,0.2,3,8.4351,2.8117
HumanEval_59_largest_prime_factor,0.2,3,7.0243,2.3414
HumanEval_60_sum_to_n,0.2,3,3.2984,1.0995
HumanEval_61_correct_bracketing,0.2,3,13.0249,4.3416
HumanEval_62_derivative,0.2,3,4.2030,1.4010
HumanEval_63_fibfib,0.2,3,7.3056,2.4352
HumanEval_64_vowels_count,0.2,3,10.7526,3.5842
HumanEval_65_circular_shift,0.2,3,7.5361,2.5120
HumanEval_66_digitSum,0.2,3,15.5599,5.1866
HumanEval_67_fruit_distribution,0.2,3,10.6967,3.5656
HumanEval_68_pluck,0.2,3,10.9982,3.6661
HumanEval_69_search,0.2,3,11.9360,3.9787
HumanEval_70_strange_sort_list,0.2,3,34.6885,11.5628
HumanEval_71_triangle_area,0.2,3,11.6985,3.8995
HumanEval_72_will_it_fly,0.2,3,342.9624,114.3208
HumanEval_73_smallest_change,0.2,3,7.5047,2.5016
HumanEval_74_total_match,0.2,3,19.2136,6.4045
HumanEval_75_is_multiply_prime,0.2,3,175.4923,58.4974
HumanEval_76_is_simple_power,0.2,3,5.9158,1.9719
HumanEval_77_iscube,0.2,3,3.6287,1.2096
HumanEval_78_hex_key,0.2,3,12.2084,4.0695
HumanEval_79_decimal_to_binary,0.2,3,3.1049,1.0350
HumanEval_80_is_happy,0.2,3,9.7595,3.2532
HumanEval_81_numerical_letter_grade,0.2,3,147.5545,49.1848
HumanEval_82_prime_length,0.2,3,155.0648,51.6883
HumanEval_83_starts_one_ends,0.2,3,7.6251,2.5417
HumanEval_84_solve,0.2,3,5.5961,1.8654
HumanEval_85_add,0.2,3,7.7058,2.5686
HumanEval_86_anti_shuffle,0.2,3,22.6017,7.5339
HumanEval_87_get_row,0.2,3,31.4682,10.4894
HumanEval_88_sort_array,0.2,3,10.2481,3.4160
HumanEval_89_encrypt,0.2,3,14.6514,4.8838
HumanEval_90_next_smallest,0.2,3,25.1566,8.3855
HumanEval_91_is_bored,0.2,3,5.5485,1.8495
HumanEval_92_any_int,0.2,3,7.1651,2.3884
HumanEval_93_encode,0.2,3,36.9691,12.3230
HumanEval_94_skjkasdkd,0.2,3,10.9522,3.6507
HumanEval_95_check_dict_case,0.2,3,13.7139,4.5713
HumanEval_96_count_up_to,0.2,3,4.7659,1.5886
HumanEval_97_multiply,0.2,3,1.0766,0.3589
HumanEval_98_count_upper,0.2,3,14.5291,4.8430
HumanEval_99_closest_integer,0.2,3,18.4234,6.1411
HumanEval_100_make_a_pile,0.2,3,7.1080,2.3693
HumanEval_101_words_string,0.2,3,0.9741,0.3247
HumanEval_102_choose_num,0.2,3,6.5016,2.1672
HumanEval_103_rounded_avg,0.2,3,7.9035,2.6345
HumanEval_104_unique_digits,0.2,3,16.9424,5.6475
HumanEval_105_by_length,0.2,3,35.1959,11.7320
HumanEval_106_f,0.2,3,7.5304,2.5101
HumanEval_107_even_odd_palindrome,0.2,3,6.5016,2.1672
HumanEval_108_count_nums,0.2,3,14.6757,4.8919
HumanEval_109_move_one_ball,0.2,3,12.3660,4.1220
HumanEval_110_exchange,0.2,3,25.7577,8.5859
HumanEval_111_histogram,0.2,3,13.4309,4.4770
HumanEval_112_reverse_delete,0.2,3,12.6878,4.2293
HumanEval_113_odd_count,0.2,3,110.4546,36.8182
HumanEval_114_minSubArraySum,0.2,3,10.3100,3.4367
HumanEval_115_max_fill,0.2,3,228.5025,76.1675
HumanEval_116_sort_array,0.2,3,10.5696,3.5232
HumanEval_117_select_words,0.2,3,132.9028,44.3009
HumanEval_118_get_closest_vowel,0.2,3,80.9521,26.9840
HumanEval_119_match_parens,0.2,3,10.1442,3.3814
HumanEval_120_maximum,0.2,3,8.4231,2.8077
HumanEval_121_solution,0.2,3,7.7223,2.5741
HumanEval_122_add_elements,0.2,3,6.7294,2.2431
HumanEval_123_get_odd_collatz,0.2,3,11.2274,3.7425
HumanEval_124_valid_date,0.2,3,65.7611,21.9204
HumanEval_125_split_words,0.2,3,8.4500,2.8167
HumanEval_126_is_sorted,0.2,3,4.2636,1.4212
HumanEval_127_intersection,0.2,3,19.6397,6.5466
HumanEval_128_prod_signs,0.2,3,11.6273,3.8758
HumanEval_129_minPath,0.2,3,447.3842,149.1281
HumanEval_130_tri,0.2,3,18.1582,6.0527
HumanEval_131_digits,0.2,3,8.6606,2.8869
HumanEval_132_is_nested,0.2,3,14.1657,4.7219
HumanEval_133_sum_squares,0.2,3,4.7503,1.5834
HumanEval_134_check_if_last_char_is_a_letter,0.2,3,5.9126,1.9709
HumanEval_135_can_arrange,0.2,3,8.3862,2.7954
HumanEval_136_largest_smallest_integers,0.2,3,40.5460,13.5153
HumanEval_137_compare_one,0.2,3,26.9546,8.9849
HumanEval_138_is_equal_to_sum_even,0.2,3,4.1356,1.3785
HumanEval_139_special_factorial,0.2,3,3.0929,1.0310
HumanEval_140_fix_spaces,0.2,3,5.9476,1.9825
HumanEval_141_file_name_check,0.2,3,2.9157,0.9719
HumanEval_142_sum_squares,0.2,3,12.7842,4.2614
HumanEval_143_words_in_sentence,0.2,3,13.9231,4.6410
HumanEval_144_simplify,0.2,3,352.0929,117.3643
HumanEval_145_order_by_points,0.2,3,16.3215,5.4405
HumanEval_146_specialFilter,0.2,3,29.9356,9.9785
HumanEval_147_get_max_triples,0.2,3,25.7881,8.5960
HumanEval_148_bf,0.2,3,36.9622,12.3207
HumanEval_149_sorted_list_sum,0.2,3,7.9556,2.6519
HumanEval_150_x_or_y,0.2,3,2.9506,0.9835
HumanEval_151_double_the_difference,0.2,3,6.3575,2.1192
HumanEval_152_compare,0.2,3,6.9858,2.3286
HumanEval_153_Strongest_Extension,0.2,3,29.5901,9.8634
HumanEval_154_cycpattern_check,0.2,3,20.9076,6.9692
HumanEval_155_even_odd_count,0.2,3,13.3749,4.4583
HumanEval_156_int_to_mini_roman,0.2,3,50.1154,16.7051
HumanEval_157_right_angle_triangle,0.2,3,5.6939,1.8980
HumanEval_158_find_max,0.2,3,17.6724,5.8908
HumanEval_159_eat,0.2,3,9.5153,3.1718
HumanEval_160_do_algebra,0.2,3,27.4278,9.1426
HumanEval_161_solve,0.2,3,16.5611,5.5204
HumanEval_162_string_to_md5,0.2,3,3.7018,1.2339
HumanEval_163_generate_integers,0.2,3,5.2668,1.7556
TOTAL,,,4521.5952,
