task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_60_sum_to_n,0.0,1,10.0668,10.0668
HumanEval_61_correct_bracketing,0.0,1,1.7323,1.7323
HumanEval_62_derivative,0.0,1,0.7720,0.7720
HumanEval_63_fibfib,0.0,1,1.1199,1.1199
HumanEval_64_vowels_count,0.0,1,1.4955,1.4955
HumanEval_65_circular_shift,0.0,1,1.1795,1.1795
HumanEval_66_digitSum,0.0,1,1.9358,1.9358
HumanEval_67_fruit_distribution,0.0,1,0.8788,0.8788
HumanEval_68_pluck,0.0,1,1.4860,1.4860
HumanEval_69_search,0.0,1,1.5249,1.5249
HumanEval_70_strange_sort_list,0.0,1,0.9278,0.9278
HumanEval_71_triangle_area,0.0,1,2.1052,2.1052
HumanEval_72_will_it_fly,0.0,1,10.4636,10.4636
HumanEval_73_smallest_change,0.0,1,1.2806,1.2806
HumanEval_74_total_match,0.0,1,1.9652,1.9652
HumanEval_75_is_multiply_prime,0.0,1,1.0216,1.0216
HumanEval_76_is_simple_power,0.0,1,0.9471,0.9471
HumanEval_77_iscube,0.0,1,0.8183,0.8183
HumanEval_78_hex_key,0.0,1,2.9918,2.9918
HumanEval_79_decimal_to_binary,0.0,1,0.4206,0.4206
HumanEval_80_is_happy,0.0,1,1.1930,1.1930
HumanEval_81_numerical_letter_grade,0.0,1,6.6517,6.6517
HumanEval_82_prime_length,0.0,1,0.9602,0.9602
HumanEval_83_starts_one_ends,0.0,1,1.4476,1.4476
HumanEval_84_solve,0.0,1,0.8755,0.8755
HumanEval_85_add,0.0,1,0.9345,0.9345
HumanEval_86_anti_shuffle,0.0,1,1.6710,1.6710
HumanEval_87_get_row,0.0,1,9.8077,9.8077
HumanEval_88_sort_array,0.0,1,1.4860,1.4860
HumanEval_89_encrypt,0.0,1,2.7314,2.7314
HumanEval_90_next_smallest,0.0,1,2.0627,2.0627
HumanEval_91_is_bored,0.0,1,1.1334,1.1334
HumanEval_92_any_int,0.0,1,1.8478,1.8478
HumanEval_93_encode,0.0,1,2.7916,2.7916
HumanEval_94_skjkasdkd,0.0,1,1.6573,1.6573
HumanEval_95_check_dict_case,0.0,1,1.2227,1.2227
HumanEval_96_count_up_to,0.0,1,1.5423,1.5423
HumanEval_97_multiply,0.0,1,0.6775,0.6775
HumanEval_98_count_upper,0.0,1,1.6934,1.6934
HumanEval_99_closest_integer,0.0,1,3.1328,3.1328
HumanEval_100_make_a_pile,0.0,1,1.2099,1.2099
HumanEval_101_words_string,0.0,1,0.2195,0.2195
HumanEval_102_choose_num,0.0,1,0.9901,0.9901
HumanEval_103_rounded_avg,0.0,1,1.0136,1.0136
HumanEval_104_unique_digits,0.0,1,1.8456,1.8456
HumanEval_105_by_length,0.0,1,2.4902,2.4902
HumanEval_106_f,0.0,1,2.5294,2.5294
HumanEval_107_even_odd_palindrome,0.0,1,2.4572,2.4572
HumanEval_108_count_nums,0.0,1,2.0243,2.0243
HumanEval_109_move_one_ball,0.0,1,1.2749,1.2749
HumanEval_110_exchange,0.0,1,1.3398,1.3398
HumanEval_111_histogram,0.0,1,1.2252,1.2252
HumanEval_112_reverse_delete,0.0,1,0.8508,0.8508
HumanEval_113_odd_count,0.0,1,2.0079,2.0079
HumanEval_114_minSubArraySum,0.0,1,1.4498,1.4498
HumanEval_115_max_fill,0.0,1,2.2777,2.2777
HumanEval_116_sort_array,0.0,1,0.9504,0.9504
HumanEval_117_select_words,0.0,1,10.1250,10.1250
HumanEval_118_get_closest_vowel,0.0,1,2.4598,2.4598
HumanEval_119_match_parens,0.0,1,1.4627,1.4627
HumanEval_120_maximum,0.0,1,0.5090,0.5090
HumanEval_121_solution,0.0,1,1.1408,1.1408
HumanEval_122_add_elements,0.0,1,0.9876,0.9876
HumanEval_123_get_odd_collatz,0.0,1,2.0314,2.0314
HumanEval_124_valid_date,0.0,1,4.9838,4.9838
HumanEval_125_split_words,0.0,1,13.1478,13.1478
HumanEval_126_is_sorted,0.0,1,0.8152,0.8152
HumanEval_127_intersection,0.0,1,2.4056,2.4056
HumanEval_128_prod_signs,0.0,1,1.5557,1.5557
HumanEval_129_minPath,0.0,1,6.7019,6.7019
HumanEval_130_tri,0.0,1,2.0479,2.0479
HumanEval_131_digits,0.0,1,1.3228,1.3228
HumanEval_132_is_nested,0.0,1,1.6351,1.6351
HumanEval_133_sum_squares,0.0,1,0.8672,0.8672
HumanEval_134_check_if_last_char_is_a_letter,0.0,1,1.5581,1.5581
HumanEval_135_can_arrange,0.0,1,1.0461,1.0461
HumanEval_136_largest_smallest_integers,0.0,1,3.6100,3.6100
HumanEval_137_compare_one,0.0,1,11.1115,11.1115
HumanEval_138_is_equal_to_sum_even,0.0,1,0.8857,0.8857
HumanEval_139_special_factorial,0.0,1,0.9126,0.9126
HumanEval_140_fix_spaces,0.0,1,0.5970,0.5970
HumanEval_141_file_name_check,0.0,1,0.8826,0.8826
HumanEval_142_sum_squares,0.0,1,1.5545,1.5545
HumanEval_143_words_in_sentence,0.0,1,2.8693,2.8693
HumanEval_144_simplify,0.0,1,2.4062,2.4062
HumanEval_145_order_by_points,0.0,1,1.7959,1.7959
HumanEval_146_specialFilter,0.0,1,3.8690,3.8690
HumanEval_147_get_max_triples,0.0,1,2.5720,2.5720
HumanEval_148_bf,0.0,1,7.4034,7.4034
HumanEval_149_sorted_list_sum,0.0,1,1.5710,1.5710
HumanEval_150_x_or_y,0.0,1,0.6278,0.6278
HumanEval_151_double_the_difference,0.0,1,1.3228,1.3228
HumanEval_152_compare,0.0,1,1.2969,1.2969
HumanEval_153_Strongest_Extension,0.0,1,3.4121,3.4121
HumanEval_154_cycpattern_check,0.0,1,1.6138,1.6138
HumanEval_155_even_odd_count,0.0,1,2.2367,2.2367
HumanEval_156_int_to_mini_roman,0.0,1,3.5879,3.5879
HumanEval_157_right_angle_triangle,0.0,1,1.3875,1.3875
HumanEval_158_find_max,0.0,1,2.4615,2.4615
HumanEval_159_eat,0.0,1,0.9736,0.9736
HumanEval_160_do_algebra,0.0,1,2.3643,2.3643
HumanEval_161_solve,0.0,1,1.5735,1.5735
HumanEval_162_string_to_md5,0.0,1,0.5797,0.5797
HumanEval_163_generate_integers,0.0,1,0.8325,0.8325
TOTAL,,,512.0723,
