task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_39_prime_fib,0.2,3,5.4409,1.8136
HumanEval_40_triples_sum_to_zero,0.2,3,21.1548,7.0516
HumanEval_41_car_race_collision,0.2,3,20.3943,6.7981
HumanEval_42_incr_list,0.2,3,23.4231,7.8077
HumanEval_43_pairs_sum_to_zero,0.2,3,3.7997,1.2666
HumanEval_44_change_base,0.2,3,31.2277,10.4092
HumanEval_45_triangle_area,0.2,3,13.0765,4.3588
HumanEval_46_fib4,0.2,3,4.4499,1.4833
HumanEval_47_median,0.2,3,12.8978,4.2993
HumanEval_48_is_palindrome,0.2,3,21.6142,7.2047
HumanEval_49_modp,0.2,3,3.9624,1.3208
HumanEval_51_remove_vowels,0.2,3,5.9781,1.9927
HumanEval_52_below_threshold,0.2,3,2.4018,0.8006
HumanEval_53_add,0.2,3,23.6337,7.8779
HumanEval_54_same_chars,0.2,3,9.4667,3.1556
HumanEval_55_fib,0.2,3,15.7184,5.2395
HumanEval_56_correct_bracketing,0.2,3,5.6736,1.8912
HumanEval_57_monotonic,0.2,3,4.7527,1.5842
HumanEval_58_common,0.2,3,3.7405,1.2468
HumanEval_59_largest_prime_factor,0.2,3,12.6147,4.2049
HumanEval_60_sum_to_n,0.2,3,11.1348,3.7116
HumanEval_61_correct_bracketing,0.2,3,5.2600,1.7533
HumanEval_62_derivative,0.2,3,2.8577,0.9526
HumanEval_63_fibfib,0.2,3,4.2130,1.4043
HumanEval_64_vowels_count,0.2,3,5.3895,1.7965
HumanEval_65_circular_shift,0.2,3,12.3841,4.1280
HumanEval_66_digitSum,0.2,3,4.1552,1.3851
HumanEval_67_fruit_distribution,0.2,3,11.2873,3.7624
HumanEval_68_pluck,0.2,3,4.1981,1.3994
HumanEval_69_search,0.2,3,5.1966,1.7322
HumanEval_70_strange_sort_list,0.2,3,2.8560,0.9520
HumanEval_71_triangle_area,0.2,3,3.7683,1.2561
HumanEval_72_will_it_fly,0.2,3,13.2788,4.4263
HumanEval_73_smallest_change,0.2,3,3.5041,1.1680
HumanEval_74_total_match,0.2,3,7.8545,2.6182
HumanEval_75_is_multiply_prime,0.2,3,12.6071,4.2024
HumanEval_76_is_simple_power,0.2,3,3.7481,1.2494
HumanEval_77_iscube,0.2,3,3.2974,1.0991
HumanEval_78_hex_key,0.2,3,8.3127,2.7709
HumanEval_79_decimal_to_binary,0.2,3,3.2718,1.0906
HumanEval_80_is_happy,0.2,3,7.7713,2.5904
HumanEval_81_numerical_letter_grade,0.2,3,28.9918,9.6639
HumanEval_82_prime_length,0.2,3,3.6588,1.2196
HumanEval_83_starts_one_ends,0.2,3,5.7065,1.9022
HumanEval_84_solve,0.2,3,2.8368,0.9456
HumanEval_85_add,0.2,3,3.2487,1.0829
HumanEval_86_anti_shuffle,0.2,3,11.2744,3.7581
HumanEval_87_get_row,0.2,3,7.1443,2.3814
HumanEval_88_sort_array,0.2,3,4.5267,1.5089
HumanEval_89_encrypt,0.2,3,15.0618,5.0206
HumanEval_90_next_smallest,0.2,3,6.3699,2.1233
HumanEval_91_is_bored,0.2,3,3.1654,1.0551
HumanEval_92_any_int,0.2,3,4.4840,1.4947
HumanEval_93_encode,0.2,3,14.8171,4.9390
HumanEval_94_skjkasdkd,0.2,3,5.5001,1.8334
HumanEval_95_check_dict_case,0.2,3,4.2010,1.4003
HumanEval_96_count_up_to,0.2,3,6.5971,2.1990
HumanEval_97_multiply,0.2,3,1.7325,0.5775
HumanEval_98_count_upper,0.2,3,5.5620,1.8540
HumanEval_99_closest_integer,0.2,3,6.9736,2.3245
HumanEval_100_make_a_pile,0.2,3,7.1705,2.3902
HumanEval_101_words_string,0.2,3,0.7419,0.2473
HumanEval_102_choose_num,0.2,3,3.2498,1.0833
HumanEval_103_rounded_avg,0.2,3,3.1936,1.0645
HumanEval_104_unique_digits,0.2,3,4.7452,1.5817
HumanEval_105_by_length,0.2,3,11.0377,3.6792
HumanEval_106_f,0.2,3,8.1940,2.7313
HumanEval_107_even_odd_palindrome,0.2,3,5.9853,1.9951
HumanEval_108_count_nums,0.2,3,6.0538,2.0179
HumanEval_109_move_one_ball,0.2,3,3.6656,1.2219
HumanEval_110_exchange,0.2,3,6.8810,2.2937
HumanEval_111_histogram,0.2,3,12.4951,4.1650
HumanEval_112_reverse_delete,0.2,3,3.0293,1.0098
HumanEval_113_odd_count,0.2,3,6.1864,2.0621
HumanEval_114_minSubArraySum,0.2,3,5.0862,1.6954
HumanEval_115_max_fill,0.2,3,15.8252,5.2751
HumanEval_116_sort_array,0.2,3,3.8855,1.2952
HumanEval_117_select_words,0.2,3,28.9545,9.6515
HumanEval_118_get_closest_vowel,0.2,3,9.7017,3.2339
HumanEval_119_match_parens,0.2,3,4.5358,1.5119
HumanEval_120_maximum,0.2,3,4.8523,1.6174
HumanEval_121_solution,0.2,3,3.4853,1.1618
HumanEval_122_add_elements,0.2,3,2.7152,0.9051
HumanEval_123_get_odd_collatz,0.2,3,3.6664,1.2221
HumanEval_124_valid_date,0.2,3,13.7995,4.5998
HumanEval_125_split_words,0.2,3,12.8119,4.2706
HumanEval_126_is_sorted,0.2,3,2.5091,0.8364
HumanEval_127_intersection,0.2,3,4.0259,1.3420
HumanEval_128_prod_signs,0.2,3,5.5933,1.8644
HumanEval_129_minPath,0.2,3,29.7393,9.9131
HumanEval_130_tri,0.2,3,3.9047,1.3016
HumanEval_131_digits,0.2,3,3.5603,1.1868
HumanEval_132_is_nested,0.2,3,5.9884,1.9961
HumanEval_133_sum_squares,0.2,3,2.3977,0.7992
HumanEval_134_check_if_last_char_is_a_letter,0.2,3,3.7744,1.2581
HumanEval_135_can_arrange,0.2,3,3.1161,1.0387
HumanEval_136_largest_smallest_integers,0.2,3,7.1220,2.3740
HumanEval_137_compare_one,0.2,3,15.4258,5.1419
HumanEval_138_is_equal_to_sum_even,0.2,3,2.9416,0.9805
HumanEval_139_special_factorial,0.2,3,2.8664,0.9555
HumanEval_140_fix_spaces,0.2,3,11.1207,3.7069
HumanEval_141_file_name_check,0.2,3,2.4809,0.8270
HumanEval_142_sum_squares,0.2,3,4.3214,1.4405
HumanEval_143_words_in_sentence,0.2,3,6.9648,2.3216
HumanEval_144_simplify,0.2,3,21.9784,7.3261
HumanEval_145_order_by_points,0.2,3,4.5090,1.5030
HumanEval_146_specialFilter,0.2,3,6.0695,2.0232
HumanEval_147_get_max_triples,0.2,3,7.3722,2.4574
HumanEval_148_bf,0.2,3,9.8871,3.2957
HumanEval_149_sorted_list_sum,0.2,3,3.6562,1.2187
HumanEval_150_x_or_y,0.2,3,10.5927,3.5309
HumanEval_151_double_the_difference,0.2,3,5.6653,1.8884
HumanEval_152_compare,0.2,3,3.4134,1.1378
HumanEval_153_Strongest_Extension,0.2,3,8.9026,2.9675
HumanEval_154_cycpattern_check,0.2,3,2.7454,0.9151
HumanEval_155_even_odd_count,0.2,3,4.6931,1.5644
HumanEval_156_int_to_mini_roman,0.2,3,11.4785,3.8262
HumanEval_157_right_angle_triangle,0.2,3,2.9084,0.9695
HumanEval_158_find_max,0.2,3,5.8236,1.9412
HumanEval_159_eat,0.2,3,2.5718,0.8573
HumanEval_160_do_algebra,0.2,3,6.9073,2.3024
HumanEval_161_solve,0.2,3,5.6035,1.8678
HumanEval_162_string_to_md5,0.2,3,21.6151,7.2050
HumanEval_163_generate_integers,0.2,3,14.4316,4.8105
TOTAL,,,1494.0025,
